Case#,Meal,TotalMeals,UniversalMeals,TotalEnrolled,FR,TraditionalSchool,PublicSchool,SchoolType
16483,LUNCH,6686,0,179,22,100,0,High
12040,BREAKFAST,7583,0,179,76,100,100,Elementary
25075,LUNCH,8042,0,179,89,100,100,Elementary
25074,BREAKFAST,9043,0,179,89,100,100,High
9129,BREAKFAST,11728,100,179,111,100,100,Mixed
11809,LUNCH,12841,0,179,31,100,100,Mixed
5846,LUNCH,13173,0,179,108,100,100,Elementary
13926,BREAKFAST,13207,0,179,115,100,100,Mixed
9128,LUNCH,18331,100,179,111,100,100,Mixed
7168,LUNCH,2239,0,180,23,100,100,High
429,LUNCH,3941,0,180,32,100,0,High
6092,BREAKFAST,5619,0,180,136,100,100,Elementary
2196,LUNCH,7107,0,180,25,100,100,High
12753,BREAKFAST,9292,0,180,105,100,100,Elementary
4955,BREAKFAST,12626,0,180,41,100,100,Middle
12755,LUNCH,12842,0,180,105,100,100,Elementary
6093,LUNCH,14899,0,180,136,100,100,Mixed
7471,LUNCH,1670,0,181,32,100,100,Mixed
23891,LUNCH,2240,0,181,58,100,100,High
21325,BREAKFAST,5085,0,181,86,100,100,Elementary
6218,BREAKFAST,6402,0,181,133,100,100,Middle
16904,BREAKFAST,14372,0,181,158,100,100,Elementary
5124,BREAKFAST,14650,100,181,161,100,100,High
9271,LUNCH,15109,0,181,91,100,100,Mixed
2127,LUNCH,16313,0,181,89,100,100,Elementary
5123,LUNCH,20404,100,181,161,100,100,Middle
16905,LUNCH,20470,0,181,158,100,100,Elementary
18812,BREAKFAST,21356,0,181,181,100,100,Mixed
9642,BREAKFAST,167,0,182,15,100,100,High
2484,BREAKFAST,207,0,182,43,100,100,Mixed
16141,BREAKFAST,1994,0,182,79,100,100,Middle
23104,BREAKFAST,2611,0,182,41,100,100,Middle
25119,BREAKFAST,4449,0,182,106,100,100,Mixed
9643,LUNCH,6472,0,182,15,100,100,Mixed
2485,LUNCH,7432,0,182,43,100,100,High
25120,LUNCH,7529,0,182,106,100,100,Elementary
10582,BREAKFAST,126,0,183,60,100,100,Middle
10163,BREAKFAST,1832,0,183,56,100,100,High
2299,BREAKFAST,1919,0,183,60,100,100,Elementary
25441,BREAKFAST,2714,0,183,76,100,100,Mixed
21488,BREAKFAST,5337,0,183,82,100,100,Elementary
2300,LUNCH,5677,0,183,60,100,100,Middle
25440,LUNCH,8407,0,183,76,100,100,Elementary
2125,BREAKFAST,9387,0,183,95,100,100,High
10581,LUNCH,10681,0,183,60,100,100,Mixed
10162,LUNCH,11528,0,183,56,100,100,Elementary
3732,BREAKFAST,11597,0,183,92,100,100,High
21489,LUNCH,14284,0,183,82,100,100,Mixed
2124,LUNCH,15769,0,183,95,100,100,Elementary
12683,LUNCH,18231,0,183,86,100,100,Elementary
5111,LUNCH,22346,0,183,111,100,100,Mixed
12497,LUNCH,31526,0,183,105,100,100,Mixed
7719,LUNCH,2698,0,184,25,100,100,Middle
24344,BREAKFAST,4748,0,184,184,100,100,Elementary
6453,LUNCH,6370,0,184,121,100,100,High
20617,BREAKFAST,6636,0,184,88,100,100,High
6110,BREAKFAST,6873,0,184,104,100,100,Elementary
18285,BREAKFAST,14404,0,184,162,100,100,Middle
6107,LUNCH,15952,0,184,104,100,100,Elementary
20618,LUNCH,16552,0,184,88,100,100,Elementary
18286,LUNCH,21816,0,184,162,100,100,Elementary
24940,LUNCH,189,0,185,79,100,100,Elementary
21444,BREAKFAST,842,0,185,26,100,100,High
11418,BREAKFAST,4511,0,185,139,100,100,Elementary
10745,BREAKFAST,5536,0,185,95,100,100,High
17307,LUNCH,5883,0,185,132,100,100,Mixed
19949,BREAKFAST,6669,0,185,119,100,100,Elementary
11394,BREAKFAST,7051,0,185,95,100,100,High
11446,LUNCH,7538,0,185,53,100,100,Middle
1226,LUNCH,7562,0,185,11,100,100,High
3470,BREAKFAST,8757,0,185,145,100,100,Elementary
13311,BREAKFAST,9050,0,185,96,100,100,High
25065,BREAKFAST,13972,100,185,121,100,100,Mixed
13310,LUNCH,14516,0,185,96,100,100,Middle
24791,BREAKFAST,15543,0,185,185,100,100,Elementary
11395,LUNCH,18245,0,185,95,100,100,Mixed
10746,LUNCH,18254,0,185,95,100,100,Elementary
8806,BREAKFAST,18482,0,185,185,100,100,Elementary
3471,LUNCH,19483,0,185,145,100,100,Elementary
8807,LUNCH,27466,0,185,185,100,100,Elementary
24790,LUNCH,28136,0,185,185,100,100,Elementary
264,BREAKFAST,1000,0,186,73,100,100,Elementary
197,BREAKFAST,1460,0,186,85,100,100,High
6219,BREAKFAST,2400,100,186,138,100,100,Elementary
1653,BREAKFAST,2917,0,186,56,100,100,Middle
2794,BREAKFAST,3151,0,186,103,100,100,Middle
18725,BREAKFAST,3877,0,186,134,100,100,Elementary
987,BREAKFAST,4444,0,186,42,100,100,Elementary
12687,BREAKFAST,4526,0,186,116,100,100,Mixed
22325,BREAKFAST,6709,100,186,166,100,100,Mixed
18726,LUNCH,8520,0,186,134,100,100,Elementary
2795,LUNCH,8630,0,186,103,100,100,Mixed
265,LUNCH,9074,0,186,73,100,100,High
14677,BREAKFAST,9136,0,186,108,100,100,Mixed
24594,BREAKFAST,9795,0,186,132,100,100,Elementary
198,LUNCH,10043,0,186,85,100,100,Mixed
989,LUNCH,11055,0,186,182,100,100,Elementary
990,LUNCH,11055,0,186,42,100,100,Elementary
24600,BREAKFAST,12652,0,186,115,100,100,Elementary
16198,BREAKFAST,13318,100,186,147,100,100,High
14798,BREAKFAST,15358,0,186,122,100,100,Elementary
12686,LUNCH,18297,0,186,116,100,100,Elementary
24593,LUNCH,18378,0,186,132,100,100,Middle
16199,LUNCH,19635,100,186,147,100,100,Elementary
14799,LUNCH,20953,0,186,122,100,100,Mixed
24598,LUNCH,21302,0,186,115,100,100,Elementary
14678,LUNCH,22039,0,186,108,100,100,High
22322,LUNCH,27918,100,186,166,100,100,Middle
11349,LUNCH,29799,0,186,95,100,100,Elementary
25272,BREAKFAST,186,0,187,102,100,100,Middle
2648,BREAKFAST,398,0,187,121,100,100,Mixed
21234,BREAKFAST,2327,0,187,64,100,100,Mixed
21908,BREAKFAST,3404,0,187,98,100,100,High
21879,BREAKFAST,3519,0,187,113,100,100,Elementary
25321,BREAKFAST,6456,0,187,92,100,100,Middle
19139,BREAKFAST,6468,0,187,107,100,100,High
21880,LUNCH,6728,0,187,113,100,100,High
25698,BREAKFAST,7787,100,187,187,100,100,Elementary
25271,LUNCH,9537,0,187,102,100,100,Mixed
2948,BREAKFAST,10569,0,187,78,100,100,High
19138,LUNCH,11453,0,187,107,100,100,Elementary
21783,BREAKFAST,14022,0,187,169,100,100,Mixed
2947,LUNCH,16776,0,187,78,100,100,Elementary
25322,LUNCH,18156,0,187,92,100,100,Middle
21784,LUNCH,24540,0,187,169,100,100,Middle
4086,BREAKFAST,2579,0,188,53,100,100,High
3220,BREAKFAST,3402,0,188,102,100,100,Elementary
17109,BREAKFAST,3626,100,188,174,100,100,High
24829,LUNCH,5617,0,188,32,100,100,Elementary
6193,BREAKFAST,7398,0,188,96,100,100,Elementary
3221,LUNCH,8378,0,188,102,100,100,High
4085,LUNCH,10108,0,188,53,100,100,Middle
8855,BREAKFAST,10915,0,188,112,100,100,Elementary
10340,LUNCH,14428,0,188,112,100,100,Elementary
6192,LUNCH,15758,0,188,96,100,100,Elementary
8854,LUNCH,17595,0,188,112,100,100,High
19214,BREAKFAST,17895,0,188,188,100,100,Middle
10954,LUNCH,22020,0,188,89,100,100,Elementary
19215,LUNCH,25592,0,188,188,100,100,Elementary
23516,BREAKFAST,2382,0,189,42,100,100,Middle
24148,BREAKFAST,2630,0,189,31,100,100,Mixed
8808,BREAKFAST,4275,100,189,189,100,100,Mixed
85,LUNCH,8855,0,189,86,100,100,Middle
23517,LUNCH,8909,0,189,42,100,100,Middle
11893,BREAKFAST,13022,0,189,75,100,100,Mixed
14327,BREAKFAST,15236,0,189,189,100,0,Elementary
6808,BREAKFAST,15279,100,189,137,100,100,Elementary
6809,BREAKFAST,15279,100,189,138,100,100,Elementary
6810,BREAKFAST,15279,100,189,105,100,100,Mixed
24149,LUNCH,15752,0,189,31,100,100,Elementary
16283,BREAKFAST,18750,0,189,104,100,100,Mixed
22636,BREAKFAST,21300,0,189,161,100,100,High
24599,LUNCH,21302,0,189,118,100,100,Mixed
14326,LUNCH,22630,0,189,189,100,0,Elementary
648,LUNCH,6712,0,190,27,100,0,Elementary
11398,BREAKFAST,8123,0,190,106,100,100,Elementary
24333,BREAKFAST,13934,0,190,150,100,100,Mixed
25530,LUNCH,15038,0,190,86,100,0,Elementary
11399,LUNCH,16103,0,190,106,100,100,Mixed
6200,BREAKFAST,1802,0,191,118,100,100,High
15492,BREAKFAST,3021,0,191,110,100,100,High
14037,BREAKFAST,3564,0,191,52,100,100,Elementary
5230,BREAKFAST,4386,0,191,57,100,100,Mixed
25570,BREAKFAST,4448,0,191,23,100,100,High
24828,LUNCH,5617,0,191,35,100,100,High
10493,BREAKFAST,6393,0,191,108,100,100,High
13390,BREAKFAST,8535,0,191,81,100,100,Elementary
14038,LUNCH,8715,0,191,52,100,100,Elementary
15493,LUNCH,8883,0,191,110,100,100,Elementary
4828,BREAKFAST,9093,100,191,93,100,100,Elementary
24397,BREAKFAST,11020,0,191,135,100,100,Middle
24697,BREAKFAST,11628,0,191,132,100,100,Mixed
6199,LUNCH,13059,0,191,118,100,100,Mixed
25571,LUNCH,13579,0,191,23,100,100,Mixed
10494,LUNCH,14781,0,191,108,100,100,Mixed
16281,BREAKFAST,15962,0,191,103,100,100,Middle
15183,LUNCH,16088,0,191,106,100,0,Elementary
10607,LUNCH,16439,0,191,123,100,100,Elementary
1556,BREAKFAST,20035,100,191,170,100,100,Elementary
1555,BREAKFAST,20035,100,191,170,100,100,Elementary
13385,BREAKFAST,21529,0,191,69,100,100,Mixed
13387,LUNCH,21532,0,191,69,100,100,Elementary
19625,BREAKFAST,21825,100,191,173,100,100,Elementary
19626,BREAKFAST,21825,100,191,173,100,100,Mixed
19628,LUNCH,22106,100,191,173,100,100,Elementary
19627,LUNCH,22106,100,191,173,100,100,Elementary
4826,LUNCH,22751,100,191,93,100,100,Middle
4825,LUNCH,22751,100,191,93,100,100,Mixed
24698,LUNCH,23172,0,191,132,100,100,Elementary
24398,LUNCH,23801,0,191,135,100,100,Mixed
24989,BREAKFAST,32018,100,191,153,100,100,Elementary
24990,LUNCH,38496,100,191,153,100,100,Mixed
14656,BREAKFAST,3462,0,192,119,100,100,Elementary
11048,BREAKFAST,3570,0,192,64,100,100,Middle
3175,BREAKFAST,9846,100,192,93,100,100,Mixed
3171,BREAKFAST,9846,100,192,99,100,100,Mixed
2020,LUNCH,14232,0,192,81,100,100,Mixed
23705,BREAKFAST,14972,100,192,132,100,100,Elementary
19880,BREAKFAST,16109,0,192,99,100,100,Elementary
3174,LUNCH,23548,100,192,93,100,100,Mixed
3177,LUNCH,23548,100,192,99,100,100,Mixed
3178,LUNCH,23548,100,192,99,100,100,Elementary
24185,BREAKFAST,477,0,193,115,100,100,Elementary
1755,BREAKFAST,1613,0,193,101,100,100,Middle
16806,BREAKFAST,2255,0,193,49,100,100,Mixed
19276,BREAKFAST,5436,0,193,158,100,100,High
7530,BREAKFAST,9692,100,193,140,100,100,Mixed
1969,BREAKFAST,10965,0,193,152,100,100,Middle
16807,LUNCH,11221,0,193,49,100,100,Mixed
8812,BREAKFAST,11825,0,193,151,100,100,High
19277,LUNCH,12903,0,193,158,100,100,Mixed
11077,BREAKFAST,14883,100,193,193,100,100,Mixed
24089,BREAKFAST,15577,0,193,147,100,100,Mixed
8815,LUNCH,21559,0,193,151,100,100,Elementary
7529,LUNCH,24365,100,193,140,100,100,Mixed
11074,LUNCH,24771,100,193,193,100,100,Elementary
1970,LUNCH,29995,0,193,152,100,100,High
20546,BREAKFAST,2522,0,194,106,100,100,High
20545,LUNCH,6683,0,194,106,100,100,High
7248,BREAKFAST,10368,0,194,111,100,100,Mixed
3778,BREAKFAST,12942,100,194,194,100,100,High
3782,BREAKFAST,12942,100,194,181,100,100,High
3779,BREAKFAST,12942,100,194,194,100,100,High
3783,BREAKFAST,12942,100,194,181,100,100,Mixed
3781,BREAKFAST,12942,100,194,180,100,100,High
3780,BREAKFAST,12942,100,194,180,100,100,High
17837,BREAKFAST,17764,0,194,169,100,100,Elementary
7247,LUNCH,25517,0,194,111,100,100,Elementary
22755,LUNCH,29731,0,194,189,100,100,Mixed
17839,LUNCH,36337,0,194,169,100,100,Elementary
1960,BREAKFAST,728,0,195,56,100,100,High
8554,BREAKFAST,849,0,195,99,100,100,High
1820,BREAKFAST,913,0,195,69,100,100,High
25117,BREAKFAST,1166,0,195,128,100,100,Elementary
25561,BREAKFAST,2299,0,195,195,100,100,Mixed
1821,LUNCH,4780,0,195,69,100,100,Elementary
10341,BREAKFAST,5537,0,195,109,100,100,Mixed
25118,LUNCH,6509,0,195,128,100,100,Elementary
13530,LUNCH,6584,0,195,109,100,100,Elementary
14881,BREAKFAST,6941,0,195,80,100,100,Middle
12750,BREAKFAST,8025,0,195,124,100,100,Elementary
9955,BREAKFAST,12071,0,195,108,100,100,Mixed
14882,LUNCH,13249,0,195,80,100,100,Elementary
18667,BREAKFAST,16077,0,195,136,100,100,Mixed
25360,BREAKFAST,16603,0,195,152,100,100,Elementary
12751,LUNCH,17835,0,195,124,100,100,Middle
18666,LUNCH,18386,0,195,136,100,100,Middle
25564,LUNCH,20186,0,195,195,100,100,Middle
25359,LUNCH,24454,0,195,152,100,100,Elementary
25743,BREAKFAST,46875,0,195,115,100,100,Mixed
18358,BREAKFAST,361,0,196,55,100,100,High
13750,BREAKFAST,1493,100,196,196,100,100,High
13749,BREAKFAST,1493,100,196,196,100,100,High
1305,LUNCH,3121,0,196,105,100,100,Elementary
1304,BREAKFAST,3121,0,196,105,100,100,Elementary
8055,BREAKFAST,4485,0,196,95,100,100,Elementary
18359,LUNCH,4492,0,196,55,100,100,High
5453,BREAKFAST,4968,0,196,109,100,100,Middle
7392,BREAKFAST,8147,0,196,125,100,100,High
3291,BREAKFAST,11559,0,196,103,100,100,Middle
10274,BREAKFAST,13187,0,196,148,100,100,Elementary
24396,BREAKFAST,16823,100,196,137,100,100,Middle
5454,LUNCH,17790,0,196,109,100,100,Mixed
14185,BREAKFAST,18418,100,196,128,100,100,Mixed
3292,LUNCH,19813,0,196,103,100,100,Elementary
10275,LUNCH,22090,0,196,148,100,100,Elementary
24395,LUNCH,22558,100,196,137,100,100,Mixed
7393,LUNCH,27313,0,196,125,100,100,Elementary
14615,BREAKFAST,30314,0,196,106,100,100,Mixed
25563,BREAKFAST,2299,0,197,197,100,100,Elementary
14982,BREAKFAST,3375,0,197,37,100,100,High
25467,BREAKFAST,6239,0,197,89,100,100,Elementary
12813,LUNCH,8145,0,197,110,100,100,High
9029,BREAKFAST,8189,0,197,112,100,100,Elementary
25416,BREAKFAST,8825,100,197,197,100,100,Elementary
25468,LUNCH,8982,0,197,89,100,100,Elementary
193,BREAKFAST,9229,0,197,98,100,100,Mixed
194,LUNCH,10933,0,197,98,100,100,High
9956,BREAKFAST,13426,100,197,154,100,100,Middle
24188,LUNCH,13899,0,197,62,100,100,Mixed
18284,BREAKFAST,14404,0,197,162,100,100,Middle
15223,LUNCH,14450,0,197,11,100,0,Elementary
14983,LUNCH,15014,0,197,37,100,100,High
25417,LUNCH,17164,100,197,197,100,100,Elementary
9957,LUNCH,19235,100,197,154,100,100,Middle
25562,LUNCH,20186,0,197,197,100,100,Elementary
18287,LUNCH,21816,0,197,162,100,100,Elementary
9175,LUNCH,1150,0,198,29,100,100,Middle
8747,BREAKFAST,1721,0,198,97,100,100,Mixed
10741,LUNCH,2004,0,198,102,100,100,High
21115,BREAKFAST,3446,0,198,110,100,100,Elementary
8748,LUNCH,4689,0,198,97,100,100,High
19644,BREAKFAST,5825,0,198,132,100,100,Mixed
19645,BREAKFAST,5825,0,198,198,100,100,Mixed
21114,LUNCH,6090,0,198,110,100,100,Mixed
8441,BREAKFAST,7317,0,198,94,100,100,Mixed
19646,LUNCH,8047,0,198,198,100,100,High
22326,BREAKFAST,8490,100,198,196,100,100,Elementary
15258,LUNCH,9415,0,198,148,100,100,Elementary
15259,BREAKFAST,11003,0,198,148,100,100,Elementary
14979,LUNCH,11977,0,198,34,100,100,Elementary
5748,BREAKFAST,12844,0,198,141,100,100,High
8440,LUNCH,17241,0,198,94,100,100,Elementary
15360,LUNCH,17440,100,198,184,100,100,Mixed
8165,LUNCH,18345,0,198,107,100,100,High
5747,LUNCH,22693,0,198,141,100,100,Elementary
18539,BREAKFAST,2851,0,199,139,100,100,Mixed
20839,BREAKFAST,4247,0,199,162,100,100,Elementary
18538,LUNCH,4857,0,199,139,100,100,Middle
12853,BREAKFAST,7127,100,199,129,100,100,High
12766,BREAKFAST,7127,100,199,129,100,100,High
8948,BREAKFAST,7169,0,199,104,100,100,Elementary
8365,BREAKFAST,9445,0,199,147,100,100,Mixed
24394,BREAKFAST,11426,0,199,135,100,100,Elementary
11053,LUNCH,12985,0,199,86,100,100,High
8947,LUNCH,18655,0,199,104,100,100,Elementary
8364,LUNCH,19908,0,199,147,100,100,Middle
24393,LUNCH,23394,0,199,135,100,100,Mixed
8834,BREAKFAST,23660,100,199,114,100,100,Mixed
8835,LUNCH,23736,100,199,114,100,100,Mixed
9475,BREAKFAST,342,0,200,18,100,100,High
3068,BREAKFAST,2285,0,200,79,100,100,High
25666,BREAKFAST,3041,0,200,3,100,100,Elementary
9474,LUNCH,4653,0,200,18,100,100,Elementary
3067,LUNCH,5873,0,200,79,100,100,Elementary
12586,BREAKFAST,7352,0,200,147,100,100,High
25472,BREAKFAST,7553,0,200,113,100,100,Elementary
25471,LUNCH,7553,0,200,113,100,100,High
12587,LUNCH,8818,0,200,147,100,100,Elementary
18618,BREAKFAST,9182,100,200,182,100,100,Elementary
18615,BREAKFAST,9182,100,200,181,100,100,Elementary
18617,BREAKFAST,9182,100,200,182,100,100,Elementary
3530,BREAKFAST,9396,0,200,142,100,100,Middle
10644,BREAKFAST,9766,0,200,81,100,100,Mixed
649,LUNCH,10041,0,200,39,100,0,Middle
11558,BREAKFAST,12378,0,200,79,100,100,Elementary
25665,LUNCH,12430,0,200,3,100,100,Elementary
9127,BREAKFAST,21450,100,200,200,100,100,Elementary
3529,LUNCH,27590,0,200,101,100,100,Mixed
3574,LUNCH,27590,0,200,142,100,100,Elementary
9126,LUNCH,32108,100,200,200,100,100,Elementary
22649,BREAKFAST,89926,100,200,200,100,100,Elementary
22651,LUNCH,107442,100,200,200,100,100,Elementary
12156,BREAKFAST,580,0,201,76,100,100,High
4556,BREAKFAST,1742,100,201,201,100,100,Elementary
10411,BREAKFAST,2413,0,201,95,100,100,High
4555,LUNCH,5687,100,201,201,100,100,High
12754,BREAKFAST,9292,0,201,114,100,100,Mixed
16930,BREAKFAST,9433,0,201,51,100,100,High
10743,BREAKFAST,12610,0,201,126,100,100,High
10613,BREAKFAST,12610,0,201,201,100,100,High
12752,LUNCH,12842,0,201,114,100,100,Mixed
12157,LUNCH,13004,0,201,76,100,100,Middle
24217,BREAKFAST,13026,0,201,201,100,100,High
24215,BREAKFAST,13026,0,201,160,100,100,Middle
8857,BREAKFAST,13804,100,201,157,100,100,Mixed
12155,LUNCH,14008,0,201,76,100,100,Mixed
16929,LUNCH,14016,0,201,51,100,100,Elementary
10612,LUNCH,19385,0,201,201,100,100,High
8352,BREAKFAST,19434,0,201,201,100,100,Elementary
8856,LUNCH,20318,100,201,157,100,100,Mixed
24218,LUNCH,27390,0,201,201,100,100,Elementary
24216,LUNCH,27390,0,201,160,100,100,Middle
8353,LUNCH,28569,0,201,201,100,100,Mixed
1319,BREAKFAST,691,0,202,60,100,100,Elementary
1318,LUNCH,814,0,202,60,100,100,Elementary
20901,BREAKFAST,2471,0,202,69,100,100,Mixed
23455,BREAKFAST,2978,0,202,25,100,100,Middle
14533,LUNCH,3296,0,202,125,100,100,High
2647,BREAKFAST,3368,0,202,111,100,100,High
23966,BREAKFAST,4211,0,202,135,100,100,Elementary
3721,BREAKFAST,4229,0,202,108,100,100,Elementary
18911,BREAKFAST,4843,0,202,82,100,100,Middle
20900,LUNCH,5634,0,202,69,100,100,High
13551,BREAKFAST,6878,0,202,80,100,100,High
14565,BREAKFAST,7970,100,202,138,100,100,Elementary
5593,BREAKFAST,8930,0,202,94,100,100,Middle
23456,LUNCH,9610,0,202,25,100,100,High
23950,BREAKFAST,11399,0,202,86,100,0,Elementary
12756,BREAKFAST,12543,0,202,92,100,100,Elementary
14117,BREAKFAST,13278,0,202,141,100,100,Middle
23951,LUNCH,13760,0,202,86,100,0,Elementary
23163,BREAKFAST,14585,0,202,176,100,100,Elementary
23967,LUNCH,15829,0,202,135,100,100,Elementary
24800,BREAKFAST,15858,100,202,178,100,100,Elementary
5592,LUNCH,16209,0,202,94,100,100,Mixed
3720,LUNCH,18186,0,202,108,100,100,Elementary
13336,LUNCH,18539,0,202,94,100,100,Elementary
10487,LUNCH,19188,100,202,131,100,100,Mixed
14118,LUNCH,19586,0,202,141,100,100,Elementary
12757,LUNCH,20265,0,202,92,100,100,Elementary
13552,LUNCH,22542,0,202,80,100,100,Elementary
13191,LUNCH,22985,0,202,129,100,100,Elementary
24801,LUNCH,24056,100,202,178,100,100,Elementary
23162,LUNCH,28028,0,202,176,100,100,Elementary
17518,BREAKFAST,687,0,203,68,100,100,Middle
10077,LUNCH,2251,0,203,101,100,100,Elementary
12125,BREAKFAST,2475,0,203,124,100,100,Middle
16128,BREAKFAST,2492,0,203,39,100,100,Elementary
24146,BREAKFAST,3013,0,203,32,100,100,Elementary
12374,BREAKFAST,3581,0,203,61,100,100,Mixed
10076,BREAKFAST,3638,0,203,101,100,100,High
11806,BREAKFAST,3679,0,203,56,100,100,Elementary
19023,LUNCH,3802,0,203,57,100,100,High
17600,BREAKFAST,4713,0,203,111,100,100,Middle
12126,LUNCH,4776,0,203,124,100,100,Elementary
12375,LUNCH,8622,0,203,61,100,100,Mixed
12380,BREAKFAST,9335,0,203,87,100,100,High
3752,BREAKFAST,9821,0,203,86,100,100,High
24147,LUNCH,10223,0,203,32,100,100,Mixed
5659,BREAKFAST,10596,0,203,95,100,100,Mixed
16127,LUNCH,11034,0,203,39,100,100,Elementary
17601,LUNCH,14912,0,203,111,100,100,Elementary
3753,LUNCH,17974,0,203,86,100,100,Mixed
3478,BREAKFAST,31717,100,203,196,100,100,Mixed
16597,BREAKFAST,848,0,204,68,100,100,Elementary
16598,LUNCH,2260,0,204,68,100,100,High
18852,BREAKFAST,3065,0,204,89,100,100,Mixed
18853,LUNCH,5650,0,204,89,100,100,Middle
23545,BREAKFAST,7108,100,204,182,100,100,Elementary
23544,BREAKFAST,7108,100,204,182,100,100,Middle
7528,BREAKFAST,7382,0,204,120,100,100,Elementary
7521,BREAKFAST,7553,0,204,126,100,100,High
15128,BREAKFAST,17828,0,204,204,100,0,Elementary
19216,BREAKFAST,20648,100,204,204,100,100,Elementary
15127,LUNCH,26822,0,204,204,100,0,Mixed
19217,LUNCH,27629,100,204,204,100,100,High
15455,BREAKFAST,5546,0,205,122,100,100,Elementary
11284,BREAKFAST,7259,0,205,91,100,100,Elementary
22080,BREAKFAST,7905,0,205,98,100,100,Elementary
3328,BREAKFAST,8502,0,205,99,100,100,Elementary
6326,BREAKFAST,9384,0,205,124,100,100,Middle
15856,BREAKFAST,9433,0,205,101,100,100,Mixed
15855,BREAKFAST,9433,0,205,104,100,100,Mixed
5484,BREAKFAST,13605,0,205,144,100,100,Elementary
23921,BREAKFAST,14812,0,205,95,100,0,Elementary
23922,LUNCH,16088,0,205,95,100,0,Elementary
11283,LUNCH,21644,0,205,91,100,100,Elementary
15858,LUNCH,23195,0,205,101,100,100,Mixed
15857,LUNCH,23195,0,205,104,100,100,Mixed
1761,BREAKFAST,1712,0,206,103,100,100,Middle
24519,BREAKFAST,4406,0,206,206,100,100,Elementary
15403,BREAKFAST,8265,0,206,108,100,100,Mixed
1762,LUNCH,13000,0,206,103,100,100,Mixed
12307,BREAKFAST,13207,0,206,137,100,100,Elementary
10987,BREAKFAST,13526,0,206,93,100,100,Mixed
4012,BREAKFAST,13668,0,206,117,100,100,High
24520,LUNCH,20507,0,206,206,100,100,Middle
12308,LUNCH,21226,0,206,137,100,100,Elementary
15402,LUNCH,21657,0,206,108,100,100,Elementary
20916,BREAKFAST,23667,0,206,200,100,100,Mixed
10988,LUNCH,24800,0,206,93,100,100,Mixed
4013,LUNCH,24875,0,206,117,100,100,Middle
439,LUNCH,26167,0,206,102,100,100,Mixed
20915,LUNCH,31087,0,206,200,100,100,Mixed
6998,BREAKFAST,207,0,207,65,100,100,Elementary
24648,LUNCH,1712,0,207,73,100,100,Elementary
3353,BREAKFAST,3657,0,207,104,100,100,High
13820,BREAKFAST,3726,0,207,113,100,100,Mixed
3494,BREAKFAST,4356,0,207,118,100,100,High
7236,BREAKFAST,6913,0,207,103,100,100,High
1723,BREAKFAST,10200,0,207,165,100,100,Elementary
3352,LUNCH,12011,0,207,104,100,100,Elementary
13821,LUNCH,14910,0,207,113,100,100,Elementary
7237,LUNCH,17605,0,207,103,100,100,Elementary
6459,LUNCH,18353,0,207,98,100,100,Elementary
14654,LUNCH,25177,0,207,105,100,100,Mixed
